StartDate,EndDate,Status,Progress,Duration..in.seconds.,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,DistributionChannel,UserLanguage,BFIS_1,BFIS_2,BFIS_3,BFIS_4,BFIS_5,BFIS_HP45,BFIS_6,BFIS_7,BFIS_8,BFIS_9,BFIS_10,BFIS_HP46,BFIS_11,BFIS_12,BFIS_13,BFIS_14,BFIS_15,BFIS_HP47,BFIS_16,BFIS_17,BFIS_18,BFIS_19,BFIS_20,BFIS_HP48,BFIS_21,BFIS_22,BFIS_23,BFIS_24,BFIS_25,ATT_CHECK_4,BFIS_HP49,BFIS_26,BFIS_27,BFIS_28,BFIS_29,BFIS_30,BFIS_HP50,BFIS_31,BFIS_32,BFIS_33,BFIS_34,BFIS_35,BFIS_HP51,BFIS_36,BFIS_37,BFIS_38,BFIS_39,BFIS_40,BFIS_HP52,BFIS_41,BFIS_42,BFIS_43,BFIS_44,BFIS_45,BFIS_46,BFIS_47,BFIS_48,BFIS_49,BFIS_50,BFIS_51,BFIS_52,BFIS_53,BFIS_54,BFIS_55,BFIS_56,BFIS_57,BFIS_58,BFIS_59,BFIS_60,SAddItem_1,SAddItem_2,SAddItem_3,SAddItem_4,SAddItem_5,SAddItem_6,SAddItem_7,SAddItem_8,SAddItem_9,SAddItem_10,SBI_1,SBI_2,SBI_3,SBI_4,SBI_5,SBI_6,SBI_7,SBI_8,SBI_9,SBI_10,SBI_11,SBI_12,SBI_13,SBI_14,SBI_15,SBI_16,SBI_17,SBI_18,SBI_19,SBI_20,SBI_21,SBI_22,SBI_23,SBI_24,SBI_25,SBI_26,SBI_27,SBI_28,SBI_29,SBI_30,ATT_CHECK_2,SBI_31,SBI_32,SBI_33,SBI_34,SBI_35,SBI_36,SBI_37,SBI_38,SBI_39,SBI_40,SBI_41,SBI_42,SBI_43,SBI_44,SBI_45,SBI_46,SUBJ_SES,ID
5/1/17 21:26,5/1/17 21:44,0,100,1114,1,5/1/17 21:44,R_3kHOazevfp7EHTq,,,,,anonymous,EN,4,5,2,1,2,2,4,5,4,2,5,4,1,2,4,3,4,1,4,1,5,4,5,2,4,1,4,1,2,4,1,4,5,2,2,2,5,4,5,4,4,5,4,1,2,4,5,4,5,4,2,5,3,2,4,1,1,1,1,3,5,4,4,2,5,3,2,4,4,1,5,1,2,1,1,1,3,5,4,2,4,6,2,5,4,2,6,3,4,3,3,3,5,3,3,6,1,2,2,6,2,2,3,6,3,4,3,3,1,2,3,2,3,2,2,2,5,2,4,2,2,3,2,2,5,3,5,7214
5/1/17 21:40,5/1/17 21:50,0,100,647,1,5/1/17 21:50,R_3qwy3v92znvwd7C,,,,,anonymous,EN,4,5,3,4,1,4,4,5,4,3,5,2,4,2,4,2,4,3,4,1,4,2,5,2,2,2,4,4,1,4,1,4,4,2,2,1,5,4,4,4,4,5,4,2,1,3,4,5,2,2,2,4,4,2,2,2,2,2,2,4,5,2,4,2,2,4,3,4,5,4,4,3,2,2,4,4,5,5,3,4,2,4,2,5,4,3,5,3,4,2,4,3,4,4,4,4,2,1,3,4,2,3,3,5,3,3,3,5,1,2,3,2,3,2,3,4,5,3,4,3,4,2,2,3,4,3,7,7096
5/1/17 21:45,5/1/17 21:54,0,100,511,1,5/1/17 21:54,R_1kThuI8kpy7JVvI,,,,,anonymous,EN,5,5,2,1,5,4,2,5,4,4,2,1,1,4,5,4,1,4,1,1,5,5,1,1,5,1,1,4,1,4,1,1,4,4,2,1,5,2,4,5,5,1,5,1,4,5,4,2,1,5,5,5,2,1,5,1,1,1,5,1,5,5,4,1,5,5,4,4,1,1,5,1,4,4,4,4,4,5,5,4,2,6,2,6,6,4,5,4,6,2,2,6,6,6,5,5,2,3,5,6,4,5,1,5,5,5,4,5,1,2,4,2,5,5,4,6,6,4,6,1,4,1,4,4,5,4,8,6270
5/1/17 22:24,5/1/17 22:35,0,100,646,1,5/1/17 22:35,R_1mItYcR2abgPvRi,,,,,anonymous,EN,2,5,2,2,2,3,4,5,2,2,5,4,2,2,4,4,4,1,2,1,4,5,4,2,4,4,4,2,1,4,1,5,4,4,2,1,4,4,5,5,5,4,1,2,2,4,5,5,3,2,4,5,2,2,4,4,1,5,1,4,5,4,5,2,4,4,4,4,4,1,3,2,4,2,1,1,1,2,2,1,2,6,2,4,5,3,6,3,6,3,4,4,6,2,6,6,3,1,5,4,4,4,4,5,4,2,4,5,5,2,2,1,3,4,2,5,5,2,5,2,3,3,1,6,4,4,4,4395
5/1/17 23:16,5/1/17 23:26,0,100,565,1,5/1/17 23:26,R_1Zzsh3It7TBLM9H,,,,,anonymous,EN,2,5,2,5,3,3,5,5,4,5,4,3,1,2,5,2,4,1,4,2,5,3,4,1,5,1,3,5,4,4,2,4,4,3,5,4,5,4,5,4,2,4,4,2,2,5,2,2,3,4,4,5,5,3,2,1,3,4,3,1,5,5,3,3,4,5,1,1,4,5,4,1,1,1,3,5,5,5,5,3,4,5,3,4,3,2,3,3,4,2,3,3,5,5,4,3,2,2,3,6,1,4,2,4,2,2,2,4,1,2,3,3,3,4,2,5,4,2,3,2,2,2,3,4,3,2,7,1945
5/2/17 11:22,5/2/17 11:42,0,100,1228,1,5/2/17 11:42,R_2w5iI9RP2YGQEbX,,,,,anonymous,EN,2,4,4,2,2,1,2,4,4,4,2,2,4,4,4,2,4,1,4,1,5,4,4,1,1,2,4,5,4,4,2,5,5,4,2,4,5,4,4,4,5,5,4,4,1,2,3,3,5,2,4,2,2,4,3,4,4,1,4,4,4,4,4,4,2,4,4,4,2,4,2,2,2,2,2,4,3,3,2,3,5,6,1,4,3,2,4,5,3,2,6,6,2,1,5,5,4,1,3,5,1,3,4,5,4,3,5,4,2,2,4,5,5,2,5,5,3,1,4,5,6,4,3,6,4,1,5,8193
5/2/17 17:33,5/2/17 17:46,0,100,752,1,5/2/17 17:46,R_3D8hoC56MIJ1aVy,,,,,anonymous,EN,2,4,4,2,2,1,3,5,4,2,2,4,2,5,3,4,2,2,4,4,4,4,4,4,3,4,5,4,1,4,1,5,1,4,3,2,4,4,2,2,4,5,2,2,4,2,2,5,2,1,5,2,4,1,2,4,2,2,2,4,5,4,3,2,2,2,5,2,2,3,5,2,3,1,4,4,4,5,5,1,5,5,3,4,3,3,5,2,4,3,4,3,5,2,4,4,2,2,3,5,2,3,2,3,3,2,4,3,3,2,4,3,3,3,2,2,3,3,3,4,3,2,2,3,4,3,10,3455
5/2/17 18:52,5/2/17 19:06,0,100,823,1,5/2/17 19:06,R_1IFs41pcokfCUmt,,,,,anonymous,EN,2,3,2,4,3,3,2,5,4,4,4,3,2,3,4,2,4,3,4,2,4,2,4,1,4,2,4,4,2,4,1,2,4,3,3,4,2,5,4,3,2,2,4,3,2,5,1,4,2,3,3,4,4,2,2,2,1,4,4,2,4,5,1,3,4,5,3,2,3,4,4,2,2,1,4,5,4,5,5,2,4,5,3,5,5,3,5,3,5,3,3,5,6,3,4,4,2,1,3,5,3,5,4,4,3,3,4,5,2,2,4,3,5,4,3,3,4,2,4,2,3,2,2,3,3,3,7,424
5/2/17 20:36,5/2/17 20:42,0,100,402,1,5/2/17 20:42,R_26mMxer9kowcvSz,,,,,anonymous,EN,4,4,1,4,1,3,3,4,4,3,5,4,4,3,4,4,4,2,2,4,4,3,5,4,3,2,3,2,1,4,2,4,4,4,3,1,2,4,4,5,5,5,4,3,2,4,4,5,3,4,4,4,4,1,4,2,1,2,5,4,5,4,4,2,4,4,4,4,4,2,4,2,2,2,2,3,4,4,4,4,5,6,3,4,5,5,6,4,5,3,2,4,6,3,5,5,1,1,4,6,3,3,2,4,3,3,3,3,2,2,3,3,4,1,1,3,3,3,4,3,2,2,2,3,4,3,7,5412
5/2/17 23:06,5/2/17 23:16,0,100,627,1,5/2/17 23:16,R_1LLJCT63WR58cDs,,,,,anonymous,EN,5,4,4,2,2,4,4,5,2,4,5,5,2,4,4,5,4,2,2,2,4,4,5,1,4,4,4,1,2,4,1,4,4,4,1,4,2,4,5,2,4,4,2,1,4,4,5,4,1,4,4,4,2,2,5,4,1,2,2,3,4,2,5,4,4,4,4,4,2,2,5,4,4,4,3,2,4,3,4,3,3,6,2,5,3,4,5,3,4,2,4,2,6,3,4,5,2,3,2,5,2,5,1,5,2,4,3,5,3,2,5,2,3,4,3,3,5,3,5,3,3,1,2,1,5,3,7,4994
5/2/17 23:13,5/2/17 23:19,0,100,353,1,5/2/17 23:19,R_rp3wZ22auwSlac9,,,,,anonymous,EN,5,5,3,5,3,4,4,5,2,4,5,5,1,5,3,5,5,4,1,5,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,1255
5/3/17 0:39,5/3/17 0:49,0,100,629,1,5/3/17 0:49,R_D7tfPn9r7Fifqlb,,,,,anonymous,EN,4,4,3,5,4,2,2,4,4,4,5,3,3,2,4,1,5,1,3,2,3,1,4,1,2,2,4,5,3,4,2,4,5,3,5,3,4,4,4,3,1,4,4,3,3,3,2,4,3,4,2,3,5,3,3,4,2,5,3,4,4,4,1,2,4,4,4,1,4,4,4,1,3,3,3,5,4,4,4,3,4,5,2,5,5,3,5,3,4,2,4,4,6,2,3,4,1,2,3,6,1,4,2,5,3,2,2,4,1,2,5,3,5,2,4,3,5,2,4,4,3,1,2,3,5,2,6,6007
5/3/17 1:18,5/3/17 1:29,0,100,682,1,5/3/17 1:29,R_1QhFot6TUWqCc7o,,,,,anonymous,EN,4,4,1,3,3,2,4,5,4,5,4,2,1,3,4,2,3,2,2,2,5,3,4,2,3,1,2,5,4,4,1,1,5,2,4,3,2,4,4,5,4,3,4,2,1,4,1,2,2,3,4,4,4,2,4,2,1,3,4,3,5,4,1,3,4,4,3,2,3,4,4,1,2,4,4,5,5,5,5,2,4,6,1,5,3,3,5,3,5,2,4,3,4,5,3,6,2,1,3,6,2,3,1,6,5,3,2,4,2,2,4,2,4,5,3,2,5,3,5,3,5,1,2,2,6,2,5,6256
5/3/17 1:48,5/3/17 2:01,0,100,816,1,5/3/17 2:01,R_1o72DvagbW1HsTr,,,,,anonymous,EN,4,5,3,4,3,2,4,5,3,4,4,2,2,4,3,5,3,3,4,2,4,4,3,3,4,2,2,5,1,4,1,3,5,4,4,5,4,3,4,3,4,4,5,2,3,5,3,5,5,5,4,5,5,3,5,4,3,4,2,4,5,4,3,2,5,4,3,1,2,4,4,4,5,4,3,5,4,5,5,3,4,6,2,4,3,4,5,2,4,3,5,5,6,3,3,6,2,2,2,6,3,4,4,6,3,4,4,4,3,2,5,3,5,5,3,3,4,3,5,3,4,3,4,3,5,3,7,5539
5/3/17 12:55,5/3/17 13:10,0,100,922,1,5/3/17 13:10,R_3ewSt0JnRzi3PpK,,,,,anonymous,EN,2,5,2,1,3,1,1,5,2,4,5,2,2,1,5,1,3,1,5,1,5,5,5,1,1,1,4,1,4,4,1,4,5,4,1,2,5,5,5,4,5,4,5,3,1,4,4,4,5,4,3,5,1,1,2,1,1,1,1,4,5,5,4,2,4,5,2,4,3,1,5,1,1,1,2,3,4,4,3,1,6,6,1,4,5,3,3,6,5,3,6,4,6,1,5,6,1,1,5,5,2,3,3,6,1,3,2,5,1,2,3,5,2,1,3,5,6,2,3,5,3,1,1,5,5,3,6,985
5/3/17 13:09,5/3/17 13:19,0,100,575,1,5/3/17 13:19,R_2R3ukXzSebiaJlO,,,,,anonymous,EN,4,4,2,4,2,1,5,5,2,5,5,4,2,2,5,2,4,1,2,2,5,2,4,1,5,2,2,5,1,4,1,2,4,2,4,2,4,2,4,5,2,4,1,1,4,5,2,4,1,4,2,5,4,2,4,2,1,4,2,1,5,5,2,2,4,2,4,2,4,5,5,2,4,1,4,5,4,5,4,1,4,5,2,4,3,3,5,3,5,1,2,4,5,6,4,4,1,1,2,6,1,6,3,5,3,2,2,6,1,2,4,3,3,4,2,2,5,1,4,1,2,1,3,2,5,2,7,8838
5/3/17 21:18,5/3/17 21:28,0,100,620,1,5/3/17 21:28,R_3eavhw3QYnVeQmJ,,,,,anonymous,EN,4,4,2,2,3,2,4,5,2,4,4,4,2,2,4,2,4,1,2,2,4,4,4,2,4,4,2,4,1,4,2,1,5,2,4,2,5,2,4,4,4,4,2,2,2,4,2,4,4,4,2,4,3,1,4,1,2,2,4,2,5,5,1,2,4,4,2,2,4,4,4,2,2,2,4,5,4,5,5,1,3,5,2,4,4,2,5,2,4,3,3,4,5,3,3,4,2,2,3,5,2,3,2,4,3,3,3,3,2,2,4,2,3,2,3,3,4,2,4,3,3,2,3,2,4,2,5,3196
5/3/17 21:47,5/3/17 21:56,0,100,521,1,5/3/17 21:56,R_3qaPpWvjXWbDyqk,,,,,anonymous,EN,4,5,2,4,2,1,4,5,4,4,4,4,1,1,5,4,4,1,2,5,5,4,4,2,3,4,5,5,2,4,1,4,5,3,2,2,5,4,5,4,5,5,5,4,3,4,4,5,5,5,3,5,4,2,4,1,1,2,2,2,5,5,2,2,5,5,1,5,4,5,3,2,2,3,4,5,5,5,5,3,4,6,2,5,5,4,3,5,4,3,4,4,4,4,4,5,3,3,3,5,5,4,5,4,3,4,3,4,3,3,2,3,4,4,3,3,4,4,4,3,3,3,3,4,5,4,6,9688
4/27/17 11:13,4/27/17 11:13,0,1,8,0,5/4/17 11:13,R_3EcXVpsCNV5SVLE,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/17 18:25,5/8/17 18:39,0,100,845,1,5/8/17 18:39,R_2WD1Wb06lhZr8VE,,,,,anonymous,EN,4,4,2,3,4,2,4,4,2,3,4,3,2,2,4,3,3,2,3,2,4,4,2,1,3,2,4,4,2,4,2,2,3,2,4,2,5,2,4,4,3,3,4,2,2,4,3,5,3,3,4,5,5,2,3,3,2,3,3,3,4,4,4,2,4,2,3,2,3,3,4,1,2,2,3,4,4,4,4,1,3,4,2,3,3,2,5,3,4,3,3,3,5,2,4,4,2,2,3,5,3,3,3,3,2,3,3,4,2,2,4,3,3,2,2,3,3,3,3,2,3,2,2,3,3,3,5,9737
5/1/17 19:46,5/1/17 19:46,0,1,39,0,5/8/17 19:47,R_3flwp21gCapt8m4,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3100
5/1/17 20:25,5/1/17 21:40,0,1,4504,0,5/8/17 21:40,R_3qTF1VB8h1W2Od4,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7096
5/8/17 23:35,5/8/17 23:47,0,100,675,1,5/8/17 23:47,R_2Sdwd0nSXZIyE8W,,,,,anonymous,EN,4,5,4,2,1,2,2,5,4,2,5,2,1,4,5,4,5,2,4,1,4,4,5,1,4,4,4,2,1,4,4,4,4,4,2,1,5,4,4,2,4,5,2,2,3,5,4,5,3,2,4,5,2,1,4,1,2,2,1,2,5,4,4,4,4,3,2,3,5,1,5,2,2,2,1,2,4,2,4,2,3,4,2,6,3,4,6,3,4,2,4,4,6,6,4,5,2,3,3,6,3,4,2,6,4,4,3,4,1,2,5,3,4,2,4,4,6,2,6,1,4,1,6,4,4,4,4,2457
5/2/17 0:26,5/2/17 0:32,0,61,331,0,5/9/17 0:32,R_2wz9pCjXf5a7Khm,,,,,anonymous,EN,4,5,4,1,5,2,1,5,2,2,5,2,2,2,5,1,4,2,4,5,5,4,5,1,4,1,3,2,1,4,1,4,5,2,2,1,1,2,1,2,5,5,4,2,2,4,5,5,4,2,2,4,3,4,3,2,2,1,1,2,4,4,4,4,2,4,1,4,4,1,4,1,1,1,1,2,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7814
5/9/17 13:24,5/9/17 13:34,0,100,584,1,5/9/17 13:34,R_3sn4H2mnks7csWT,,,,,anonymous,EN,5,5,5,5,1,4,4,5,4,5,5,5,1,3,4,2,5,4,1,5,2,1,4,3,5,3,4,4,1,4,3,1,5,4,4,1,3,3,4,2,2,5,2,2,3,5,1,5,3,5,2,4,4,1,5,2,2,5,1,1,4,4,1,1,5,4,5,2,5,5,5,4,5,4,5,5,5,5,5,4,3,5,2,6,4,3,5,2,3,4,4,3,4,4,2,5,4,4,3,5,2,6,2,5,4,3,2,5,1,2,4,1,4,3,3,2,5,2,5,2,3,1,3,3,4,2,7,2145
5/2/17 20:29,5/2/17 20:35,0,58,395,0,5/9/17 20:36,R_pDFdqhRSfNjdM4N,,,,,anonymous,EN,4,4,1,2,1,3,3,5,4,3,5,4,1,3,4,4,4,2,2,2,4,4,5,4,3,1,4,2,1,4,1,4,4,4,4,1,2,4,4,5,5,5,4,3,4,4,4,5,3,4,4,4,3,2,4,3,1,5,4,4,5,4,4,5,4,4,3,3,4,3,4,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5412
5/9/17 22:15,5/9/17 22:35,0,100,1222,1,5/9/17 22:35,R_1E9S5azGC0Lt4ld,,,,,anonymous,EN,4,5,2,4,4,3,3,5,4,4,4,4,3,3,5,2,4,3,4,4,4,3,3,3,4,3,4,5,3,4,2,1,5,2,5,3,5,4,5,4,2,3,4,3,2,4,2,4,4,4,4,4,5,4,3,3,2,5,4,3,5,4,1,2,4,4,2,3,4,5,4,1,3,2,5,5,5,5,5,2,3,5,5,4,4,4,5,3,4,2,4,3,2,3,4,4,3,4,3,5,4,3,2,3,3,2,4,3,3,2,3,1,3,4,3,4,2,2,3,5,4,1,2,1,4,1,8,1138
5/10/17 0:30,5/10/17 0:47,0,100,971,1,5/10/17 0:47,R_2tAwzTCJmFufOOr,,,,,anonymous,EN,2,5,1,4,2,3,3,5,5,3,4,2,4,2,4,2,2,2,4,4,5,4,1,3,1,1,4,4,5,4,1,2,2,4,4,2,4,4,4,5,2,2,3,4,2,3,2,2,5,4,3,4,5,2,3,4,1,4,4,5,4,2,2,3,3,4,3,2,2,3,4,3,3,2,2,4,4,4,4,1,5,3,2,4,3,2,4,3,3,2,6,3,2,2,5,5,2,1,2,6,2,3,3,3,2,2,3,3,2,2,3,2,4,2,1,3,3,1,3,6,3,5,2,3,3,2,4,9578
5/3/17 1:27,5/3/17 1:48,0,1,1217,0,5/10/17 1:48,R_3F6eQXXW0M1vKal,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5539
5/3/17 12:56,5/3/17 12:58,0,1,83,0,5/10/17 12:58,R_27fcqcLNzKq61QC,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8838
5/3/17 13:08,5/3/17 13:08,8,1,52,0,5/10/17 13:09,R_3JqSC2YvFpQbNMp,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8838
5/12/17 16:44,5/12/17 16:59,0,100,864,1,5/12/17 16:59,R_2fCkgrKCfQ71Cpi,,,,,anonymous,EN,2,4,2,5,2,1,2,5,1,3,5,3,4,4,5,2,3,1,4,5,3,4,2,4,2,1,1,4,1,4,2,2,5,2,5,2,2,4,5,3,2,2,4,5,2,5,4,5,5,4,5,5,5,2,2,4,1,3,2,4,5,4,4,1,1,2,2,1,2,3,2,1,1,1,2,4,3,4,4,5,5,6,3,4,3,2,5,2,2,1,2,3,4,3,4,4,1,5,3,4,1,6,4,4,1,2,4,5,3,2,5,2,3,1,1,2,2,2,4,2,3,1,1,2,3,2,8,6977
5/14/17 22:21,5/14/17 22:32,0,100,609,1,5/14/17 22:32,R_sIjLj2htItOJBFT,,,,,anonymous,EN,5,5,1,4,5,2,4,5,2,4,5,3,1,2,4,3,5,2,2,1,5,4,5,1,4,1,3,5,1,4,1,1,5,2,4,1,5,2,5,4,2,5,4,2,1,5,2,5,3,5,4,5,4,1,4,2,2,2,3,3,5,5,2,1,5,4,3,2,4,4,4,1,4,2,4,4,5,4,5,2,2,5,3,5,5,3,5,3,6,3,5,3,3,4,3,5,3,4,3,6,3,4,3,5,4,4,2,4,1,2,4,2,3,3,4,2,4,2,4,1,3,1,3,3,4,2,6,328
5/15/17 18:12,5/15/17 18:23,0,100,671,1,5/15/17 18:23,R_1QEIK1oUmoGxDpT,,,,,anonymous,EN,4,5,5,4,1,4,5,5,4,2,4,5,2,4,5,5,5,3,4,1,5,4,5,4,3,4,2,4,4,4,2,4,5,4,4,1,4,5,5,5,5,5,4,3,2,4,4,4,3,5,2,5,4,1,5,2,1,2,5,4,5,5,4,1,5,5,2,4,5,2,5,2,4,5,5,4,5,4,5,3,3,5,2,5,2,2,5,3,6,5,4,4,6,5,4,4,2,2,3,6,3,5,1,4,3,3,3,6,2,2,3,1,3,3,3,3,6,2,4,3,3,2,1,3,6,4,5,4088
5/16/17 9:43,5/16/17 9:57,0,100,828,1,5/16/17 9:57,R_2CrEQAsHLzsUSem,,,,,anonymous,EN,1,5,4,3,2,1,1,5,4,3,4,2,2,1,4,2,2,1,5,5,4,4,5,2,2,1,5,2,1,4,1,4,5,3,4,2,2,5,4,2,5,5,5,4,2,2,4,5,4,3,2,4,4,2,2,2,1,1,4,5,5,2,4,2,3,4,4,2,2,1,4,1,5,1,3,2,5,5,5,3,6,6,2,3,5,2,4,4,5,3,4,6,6,2,6,6,1,1,5,6,2,3,2,5,2,4,4,3,3,2,2,3,3,2,3,4,5,3,4,4,5,2,2,4,4,2,8,894
5/19/17 17:55,5/19/17 18:14,0,100,1131,1,5/19/17 18:14,R_295hG6BxsBOy8VY,,,,,anonymous,EN,3,4,2,2,4,2,2,5,4,3,5,3,2,2,5,3,4,2,4,5,5,4,2,2,3,2,4,3,2,4,2,1,5,3,3,4,4,4,4,5,4,3,4,4,4,4,3,3,4,3,4,5,4,1,3,2,1,3,4,4,4,5,4,2,2,5,1,1,3,3,4,2,2,2,3,4,4,4,4,4,3,5,2,3,3,2,4,3,4,3,3,3,4,3,3,4,2,2,4,4,2,5,5,4,3,2,3,2,2,2,3,3,4,4,2,2,4,2,5,3,4,2,2,5,5,3,7,3267
5/22/17 15:42,5/22/17 15:54,0,100,697,1,5/22/17 15:54,R_3e47P7Mj9RMYc9g,,,,,anonymous,EN,1,4,2,2,3,1,1,5,4,2,4,2,3,2,4,4,2,1,5,2,4,4,4,2,1,1,4,2,3,4,2,2,4,2,2,3,3,5,4,4,4,4,4,4,2,3,4,4,2,3,4,4,2,2,1,2,2,2,2,5,5,4,5,3,2,2,2,2,2,2,2,2,2,1,2,2,2,4,3,2,4,5,3,2,4,3,2,5,3,2,5,4,6,2,4,4,1,1,4,4,2,1,4,4,3,3,3,4,2,2,2,4,2,2,2,4,5,3,2,4,5,2,2,4,4,3,5,6106
5/22/17 19:08,5/22/17 19:18,0,100,587,1,5/22/17 19:18,R_1BXed5RJwD9DBiF,,,,,anonymous,EN,4,5,1,4,4,2,2,5,2,4,4,3,1,1,5,3,3,1,2,1,4,2,4,1,3,1,2,5,3,4,1,1,5,1,4,2,1,4,5,5,4,5,2,1,1,4,3,2,3,5,3,5,5,1,3,1,1,2,1,1,5,5,1,1,5,5,4,2,3,5,4,1,2,3,3,5,5,5,4,4,3,6,1,5,3,1,5,4,5,4,3,4,5,1,4,5,1,1,2,6,1,5,1,6,4,4,4,4,1,2,4,2,5,5,3,3,6,1,3,1,4,1,1,1,4,3,6,1498
5/22/17 19:57,5/22/17 20:10,0,100,776,1,5/22/17 20:10,R_23463nJq3AFcbx4,,,,,anonymous,EN,3,5,1,3,1,1,4,5,1,4,5,4,2,1,5,4,5,1,4,1,5,4,5,1,2,1,1,2,1,4,1,4,4,1,2,1,5,4,5,5,4,5,2,4,1,5,2,5,1,4,4,5,2,1,3,1,1,2,1,2,5,5,4,1,5,4,4,2,5,1,5,1,1,1,2,4,5,5,5,1,4,6,1,5,3,2,4,4,5,2,2,5,5,3,3,4,1,1,1,5,2,4,3,6,5,3,3,4,1,2,5,2,3,6,2,3,6,1,4,3,3,1,2,2,5,1,6,9678
5/24/17 14:24,5/24/17 14:35,0,100,641,1,5/24/17 14:35,R_Xt83JC5AnmaPY5z,,,,,anonymous,EN,5,5,4,1,2,2,3,5,3,4,3,2,1,2,4,3,3,2,2,5,3,3,3,3,4,2,2,3,3,4,1,3,5,2,3,3,3,1,4,4,5,3,4,2,2,2,3,4,4,4,3,4,2,2,5,1,1,1,5,3,4,4,3,2,4,4,2,3,4,4,3,2,2,2,4,5,5,5,5,4,4,5,2,5,4,2,5,3,5,3,5,5,2,4,3,5,2,2,4,5,2,4,4,5,5,5,2,6,1,2,3,3,4,4,4,4,3,2,4,2,2,2,4,3,5,2,6,6443
5/22/17 15:25,5/22/17 15:39,0,61,789,0,5/29/17 15:39,R_3pr0Ph7STKM915v,,,,,anonymous,EN,2,4,2,3,2,1,2,5,4,1,4,2,3,2,4,4,2,1,5,2,4,4,4,2,1,1,4,1,3,4,1,3,5,2,1,3,5,5,4,4,4,4,4,4,2,3,5,5,4,1,4,4,2,2,1,3,1,2,2,4,4,4,5,3,2,2,2,2,3,1,2,2,1,1,2,2,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6106
5/29/17 20:43,5/29/17 20:59,0,100,926,1,5/29/17 20:59,R_22S2NynyKX1XMFI,,,,,anonymous,EN,4,5,2,4,1,2,2,5,2,4,5,2,2,2,5,4,5,1,5,2,5,4,5,1,2,1,4,4,1,4,1,4,4,2,4,1,5,5,4,5,4,5,4,3,2,4,4,4,3,2,4,5,4,1,2,4,1,1,1,2,4,5,4,1,4,4,1,2,5,3,4,2,2,2,3,4,5,5,4,2,4,6,2,6,3,2,6,3,5,1,5,4,6,3,4,6,2,1,2,6,2,4,2,5,3,4,4,6,1,2,5,2,4,4,3,2,6,3,5,3,4,1,1,4,5,2,6,1716
5/29/17 21:08,5/29/17 21:17,0,100,569,1,5/29/17 21:17,R_3rG0MIvDWc9f7Uf,,,,,anonymous,EN,5,5,3,4,2,3,1,5,3,5,5,4,2,1,5,3,4,2,3,1,4,4,4,2,4,1,4,3,1,4,1,4,5,4,4,2,3,1,4,3,4,4,4,4,4,5,3,5,3,4,5,5,5,3,4,2,2,2,1,2,5,5,3,4,5,5,4,3,3,4,4,2,4,3,3,5,4,5,5,3,4,4,3,4,3,3,4,2,4,4,2,4,5,5,3,4,2,4,3,4,3,5,5,5,5,3,3,4,2,2,4,1,4,4,4,2,4,3,4,3,4,2,5,2,4,2,7,1337
